time,Open,High,Low,Close,tick_volume,Volume,spread
2025-07-28 07:40:00,1.17481,1.17482,1.17458,1.17465,152,0,0
2025-07-28 07:45:00,1.17465,1.17494,1.1745700000000001,1.17494,112,0,0
2025-07-28 07:50:00,1.17494,1.17494,1.17472,1.17477,101,0,0
2025-07-28 07:55:00,1.17477,1.17488,1.17466,1.17474,93,0,0
2025-07-28 08:00:00,1.17474,1.17476,1.17461,1.17471,134,0,0
2025-07-28 08:05:00,1.17471,1.17474,1.17452,1.17455,88,0,0
2025-07-28 08:10:00,1.17455,1.17455,1.17435,1.17438,161,0,0
2025-07-28 08:15:00,1.17438,1.17441,1.17411,1.17412,143,0,0
2025-07-28 08:20:00,1.17412,1.17425,1.174,1.17401,159,0,0
2025-07-28 08:25:00,1.17401,1.17419,1.17399,1.17413,153,0,0
2025-07-28 08:30:00,1.17413,1.17428,1.174,1.17409,182,0,0
2025-07-28 08:35:00,1.17409,1.1742,1.17407,1.17417,86,0,0
2025-07-28 08:40:00,1.17417,1.17433,1.17417,1.1742,175,0,0
2025-07-28 08:45:00,1.1742,1.1743000000000001,1.17412,1.17429,169,0,0
2025-07-28 08:50:00,1.17429,1.17454,1.1742,1.17425,156,0,0
2025-07-28 08:55:00,1.17425,1.17433,1.17398,1.17408,161,0,0
2025-07-28 09:00:00,1.17408,1.17446,1.17374,1.17374,298,0,0
2025-07-28 09:05:00,1.17374,1.17407,1.17374,1.17388,222,0,0
2025-07-28 09:10:00,1.17388,1.1740599999999999,1.17342,1.17402,320,0,0
2025-07-28 09:15:00,1.17402,1.17402,1.17321,1.17323,265,0,0
2025-07-28 09:20:00,1.17322,1.17325,1.17201,1.17212,490,0,0
2025-07-28 09:25:00,1.17212,1.17212,1.1711,1.1718,575,0,0
2025-07-28 09:30:00,1.17181,1.17206,1.17133,1.17156,347,0,0
2025-07-28 09:35:00,1.17156,1.17165,1.1712500000000001,1.1716,265,0,0
2025-07-28 09:40:00,1.1716,1.17187,1.17147,1.17185,245,0,0
2025-07-28 09:45:00,1.17185,1.17199,1.17164,1.17197,245,0,0
2025-07-28 09:50:00,1.17199,1.17229,1.17182,1.17222,349,0,0
2025-07-28 09:55:00,1.17222,1.17267,1.17188,1.1721300000000001,531,0,0
2025-07-28 10:00:00,1.1721300000000001,1.17239,1.17143,1.17161,517,0,0
2025-07-28 10:05:00,1.17161,1.17234,1.17159,1.1718600000000001,305,0,0
2025-07-28 10:10:00,1.17185,1.17205,1.17141,1.17166,313,0,0
2025-07-28 10:15:00,1.17166,1.17202,1.17159,1.17185,285,0,0
2025-07-28 10:20:00,1.17185,1.17219,1.17174,1.17206,276,0,0
2025-07-28 10:25:00,1.17206,1.1721300000000001,1.17088,1.1709100000000001,437,0,0
2025-07-28 10:30:00,1.1709100000000001,1.17094,1.16956,1.1700599999999999,604,0,0
2025-07-28 10:35:00,1.17009,1.17043,1.16941,1.16944,385,0,0
2025-07-28 10:40:00,1.1694499999999999,1.16963,1.16905,1.16912,456,0,0
2025-07-28 10:45:00,1.16913,1.16917,1.16861,1.16865,406,0,0
2025-07-28 10:50:00,1.16865,1.16869,1.16807,1.16838,514,0,0
2025-07-28 10:55:00,1.1684,1.16865,1.16705,1.1675,557,0,0
2025-07-28 11:00:00,1.1675,1.16821,1.16734,1.16747,583,0,0
2025-07-28 11:05:00,1.16747,1.16791,1.16738,1.16769,462,0,0
2025-07-28 11:10:00,1.16769,1.16814,1.16767,1.16782,444,0,0
2025-07-28 11:15:00,1.16785,1.16836,1.16767,1.16832,502,0,0
2025-07-28 11:20:00,1.16832,1.16882,1.1682,1.16882,377,0,0
2025-07-28 11:25:00,1.16882,1.16883,1.16844,1.16864,270,0,0
2025-07-28 11:30:00,1.16863,1.16892,1.1686,1.16887,250,0,0
2025-07-28 11:35:00,1.16887,1.16903,1.16833,1.16841,294,0,0
2025-07-28 11:40:00,1.16841,1.16841,1.16759,1.16783,275,0,0
2025-07-28 11:45:00,1.16783,1.16783,1.16751,1.1675200000000001,280,0,0
2025-07-28 11:50:00,1.1675200000000001,1.16767,1.16709,1.16742,366,0,0
2025-07-28 11:55:00,1.16742,1.168,1.16742,1.16791,284,0,0
2025-07-28 12:00:00,1.16791,1.16806,1.1676,1.1676199999999999,296,0,0
2025-07-28 12:05:00,1.1676199999999999,1.16793,1.16749,1.16788,288,0,0
2025-07-28 12:10:00,1.16788,1.16807,1.16781,1.16787,298,0,0
2025-07-28 12:15:00,1.16785,1.16814,1.1676,1.1681300000000001,245,0,0
2025-07-28 12:20:00,1.1681300000000001,1.16844,1.16807,1.16824,292,0,0
2025-07-28 12:25:00,1.16824,1.16824,1.16732,1.16747,331,0,0
2025-07-28 12:30:00,1.16747,1.16754,1.16704,1.16709,305,0,0
2025-07-28 12:35:00,1.16709,1.1671,1.16583,1.16649,490,0,0
2025-07-28 12:40:00,1.16649,1.16696,1.16642,1.1669100000000001,277,0,0
2025-07-28 12:45:00,1.1669100000000001,1.16715,1.16684,1.16714,232,0,0
2025-07-28 12:50:00,1.16714,1.16714,1.1668,1.16684,235,0,0
2025-07-28 12:55:00,1.16684,1.16695,1.1666400000000001,1.1667,260,0,0
2025-07-28 13:00:00,1.1667,1.1672,1.16628,1.16643,365,0,0
2025-07-28 13:05:00,1.16642,1.16655,1.16626,1.16632,258,0,0
2025-07-28 13:10:00,1.1663000000000001,1.16672,1.16612,1.16666,239,0,0
2025-07-28 13:15:00,1.16666,1.16696,1.16656,1.1666400000000001,245,0,0
2025-07-28 13:20:00,1.1666400000000001,1.16665,1.16551,1.16563,373,0,0
2025-07-28 13:25:00,1.16564,1.16604,1.16554,1.1659,291,0,0
2025-07-28 13:30:00,1.1659,1.1663000000000001,1.1659,1.16612,278,0,0
2025-07-28 13:35:00,1.16612,1.16652,1.16599,1.16646,256,0,0
2025-07-28 13:40:00,1.16645,1.1669100000000001,1.16644,1.16677,263,0,0
2025-07-28 13:45:00,1.16677,1.16677,1.16583,1.16589,310,0,0
2025-07-28 13:50:00,1.16589,1.16608,1.1658,1.16589,260,0,0
2025-07-28 13:55:00,1.16589,1.16623,1.16577,1.16582,245,0,0
2025-07-28 14:00:00,1.16582,1.16588,1.16529,1.16552,442,0,0
2025-07-28 14:05:00,1.16552,1.16571,1.16533,1.1654,282,0,0
2025-07-28 14:10:00,1.1654,1.1656,1.1653,1.16555,231,0,0
2025-07-28 14:15:00,1.16555,1.16555,1.16463,1.16502,391,0,0
2025-07-28 14:20:00,1.16502,1.16538,1.1648,1.16483,297,0,0
2025-07-28 14:25:00,1.16483,1.16525,1.1647,1.16516,305,0,0
2025-07-28 14:30:00,1.16516,1.16516,1.16438,1.1648,364,0,0
2025-07-28 14:35:00,1.1648,1.1650800000000001,1.16463,1.16494,335,0,0
2025-07-28 14:40:00,1.16494,1.16509,1.16456,1.16474,273,0,0
2025-07-28 14:45:00,1.16474,1.1651,1.16439,1.1647,367,0,0
2025-07-28 14:50:00,1.1647,1.1651,1.16441,1.16445,431,0,0
2025-07-28 14:55:00,1.16445,1.1654200000000001,1.16445,1.16512,569,0,0
2025-07-28 15:00:00,1.16511,1.16649,1.16511,1.16621,862,0,0
2025-07-28 15:05:00,1.16621,1.16649,1.1653,1.1653,450,0,0
2025-07-28 15:10:00,1.1653,1.16576,1.1653,1.1655,380,0,0
2025-07-28 15:15:00,1.1655,1.16599,1.16537,1.16549,289,0,0
2025-07-28 15:20:00,1.16549,1.16594,1.16539,1.16566,325,0,0
2025-07-28 15:25:00,1.16567,1.16612,1.16544,1.16588,331,0,0
2025-07-28 15:30:00,1.16586,1.16616,1.16578,1.16587,383,0,0
2025-07-28 15:35:00,1.16587,1.16652,1.16585,1.16626,427,0,0
2025-07-28 15:40:00,1.16626,1.1663000000000001,1.16583,1.16586,354,0,0
2025-07-28 15:45:00,1.16586,1.1660300000000001,1.1650800000000001,1.16519,319,0,0
2025-07-28 15:50:00,1.16519,1.16533,1.16482,1.16531,391,0,0
2025-07-28 15:55:00,1.16531,1.1659,1.1651799999999999,1.1657899999999999,406,0,0
2025-07-28 16:00:00,1.1658,1.16619,1.16573,1.16605,491,0,0
2025-07-28 16:05:00,1.16604,1.16622,1.1657899999999999,1.16601,341,0,0
2025-07-28 16:10:00,1.16601,1.16601,1.16532,1.16553,328,0,0
2025-07-28 16:15:00,1.16553,1.16559,1.16443,1.16452,375,0,0
2025-07-28 16:20:00,1.16452,1.16455,1.16379,1.16415,547,0,0
2025-07-28 16:25:00,1.16415,1.16431,1.16355,1.16379,437,0,0
2025-07-28 16:30:00,1.16379,1.16398,1.1636,1.16377,438,0,0
2025-07-28 16:35:00,1.16377,1.16391,1.16307,1.1632,471,0,0
2025-07-28 16:40:00,1.1632,1.16372,1.16314,1.16336,410,0,0
2025-07-28 16:45:00,1.16336,1.16364,1.1626400000000001,1.16275,517,0,0
2025-07-28 16:50:00,1.16275,1.16304,1.16266,1.16287,457,0,0
2025-07-28 16:55:00,1.16287,1.16355,1.16257,1.16341,472,0,0
2025-07-28 17:00:00,1.16333,1.16349,1.16306,1.16333,545,0,0
2025-07-28 17:05:00,1.16333,1.16399,1.16321,1.16383,474,0,0
2025-07-28 17:10:00,1.16383,1.16391,1.16351,1.16382,362,0,0
2025-07-28 17:15:00,1.16382,1.1638600000000001,1.16346,1.16353,345,0,0
2025-07-28 17:20:00,1.16353,1.16361,1.16311,1.16338,358,0,0
2025-07-28 17:25:00,1.16337,1.16444,1.16327,1.16433,471,0,0
2025-07-28 17:30:00,1.16433,1.16455,1.1642000000000001,1.16442,407,0,0
2025-07-28 17:35:00,1.16442,1.16442,1.16398,1.16413,357,0,0
2025-07-28 17:40:00,1.16413,1.1645,1.16389,1.16449,371,0,0
2025-07-28 17:45:00,1.16449,1.16473,1.16433,1.16462,352,0,0
2025-07-28 17:50:00,1.16462,1.16463,1.1635900000000001,1.16372,466,0,0
2025-07-28 17:55:00,1.16372,1.16391,1.16349,1.16373,479,0,0
2025-07-28 18:00:00,1.16373,1.16393,1.1634,1.16388,438,0,0
2025-07-28 18:05:00,1.16388,1.16388,1.16297,1.16306,368,0,0
2025-07-28 18:10:00,1.16306,1.16307,1.16257,1.16257,315,0,0
2025-07-28 18:15:00,1.16257,1.16292,1.16228,1.16245,324,0,0
2025-07-28 18:20:00,1.16245,1.16256,1.16175,1.162,447,0,0
2025-07-28 18:25:00,1.162,1.16266,1.1618,1.1622,389,0,0
2025-07-28 18:30:00,1.1622,1.16237,1.16197,1.16201,307,0,0
2025-07-28 18:35:00,1.16201,1.16228,1.16165,1.16177,240,0,0
2025-07-28 18:40:00,1.16177,1.16185,1.16122,1.16154,433,0,0
2025-07-28 18:45:00,1.16154,1.16154,1.16102,1.16104,349,0,0
2025-07-28 18:50:00,1.16104,1.16134,1.16099,1.16113,356,0,0
2025-07-28 18:55:00,1.16113,1.16128,1.1608,1.16089,275,0,0
2025-07-28 19:00:00,1.16089,1.16109,1.16051,1.1607,394,0,0
2025-07-28 19:05:00,1.1607,1.16074,1.16051,1.16059,294,0,0
2025-07-28 19:10:00,1.16059,1.1608,1.16048,1.16049,236,0,0
2025-07-28 19:15:00,1.16049,1.16079,1.16026,1.16079,279,0,0
2025-07-28 19:20:00,1.16079,1.16084,1.1605699999999999,1.16062,194,0,0
2025-07-28 19:25:00,1.16062,1.1609,1.16059,1.16078,223,0,0
2025-07-28 19:30:00,1.16078,1.16079,1.16033,1.16037,191,0,0
2025-07-28 19:35:00,1.16037,1.16046,1.15998,1.1602999999999999,245,0,0
2025-07-28 19:40:00,1.1602999999999999,1.16065,1.16028,1.16045,246,0,0
2025-07-28 19:45:00,1.16045,1.16045,1.15998,1.16008,175,0,0
2025-07-28 19:50:00,1.16008,1.16022,1.16,1.16011,131,0,0
2025-07-28 19:55:00,1.16011,1.16035,1.15984,1.15991,223,0,0
2025-07-28 20:00:00,1.15991,1.16018,1.15983,1.16002,212,0,0
2025-07-28 20:05:00,1.16002,1.16003,1.15965,1.15984,172,0,0
2025-07-28 20:10:00,1.15984,1.1599,1.15967,1.1596899999999999,140,0,0
2025-07-28 20:15:00,1.1596899999999999,1.1596899999999999,1.15917,1.15919,259,0,0
2025-07-28 20:20:00,1.15919,1.15958,1.15916,1.15952,217,0,0
2025-07-28 20:25:00,1.15952,1.15965,1.15942,1.15953,154,0,0
2025-07-28 20:30:00,1.15953,1.15966,1.15942,1.15955,162,0,0
2025-07-28 20:35:00,1.15955,1.15956,1.15934,1.15936,150,0,0
2025-07-28 20:40:00,1.15936,1.15945,1.15903,1.15918,199,0,0
2025-07-28 20:45:00,1.15917,1.15939,1.15903,1.15904,188,0,0
2025-07-28 20:50:00,1.15904,1.15913,1.15893,1.15911,246,0,0
2025-07-28 20:55:00,1.15911,1.1593499999999999,1.15902,1.15922,139,0,0
2025-07-28 21:00:00,1.15922,1.15938,1.15882,1.15885,283,0,0
2025-07-28 21:05:00,1.15885,1.15885,1.15853,1.15866,206,0,0
2025-07-28 21:10:00,1.15866,1.15882,1.15855,1.15882,159,0,0
2025-07-28 21:15:00,1.15882,1.15897,1.15877,1.15894,131,0,0
2025-07-28 21:20:00,1.15894,1.15919,1.15881,1.15914,178,0,0
2025-07-28 21:25:00,1.15914,1.15926,1.15899,1.15915,186,0,0
2025-07-28 21:30:00,1.15915,1.15934,1.15901,1.1592500000000001,192,0,0
2025-07-28 21:35:00,1.1592500000000001,1.15939,1.15923,1.1593499999999999,87,0,0
2025-07-28 21:40:00,1.1593499999999999,1.15943,1.15924,1.15932,123,0,0
2025-07-28 21:45:00,1.15932,1.15932,1.15899,1.15912,118,0,0
2025-07-28 21:50:00,1.15911,1.15934,1.15899,1.15923,195,0,0
2025-07-28 21:55:00,1.15923,1.15948,1.15918,1.15947,227,0,0
2025-07-28 22:00:00,1.15947,1.15961,1.15924,1.15928,210,0,0
2025-07-28 22:05:00,1.15928,1.1593,1.15899,1.15919,105,0,0
2025-07-28 22:10:00,1.15919,1.1593,1.15914,1.15916,84,0,0
2025-07-28 22:15:00,1.15916,1.15919,1.159,1.15903,71,0,0
2025-07-28 22:20:00,1.15903,1.15914,1.15892,1.15914,107,0,0
2025-07-28 22:25:00,1.15914,1.15916,1.15903,1.15905,66,0,0
2025-07-28 22:30:00,1.15905,1.1591,1.15893,1.15895,114,0,0
2025-07-28 22:35:00,1.15895,1.15914,1.15893,1.1590799999999999,105,0,0
2025-07-28 22:40:00,1.1590799999999999,1.15916,1.15895,1.1589800000000001,127,0,0
2025-07-28 22:45:00,1.1589800000000001,1.15914,1.15893,1.1589800000000001,101,0,0
2025-07-28 22:50:00,1.1589800000000001,1.15915,1.15894,1.15913,167,0,0
2025-07-28 22:55:00,1.15913,1.15928,1.15904,1.15916,194,0,0
2025-07-28 23:00:00,1.15916,1.15923,1.159,1.15911,140,0,0
2025-07-28 23:05:00,1.15911,1.15923,1.15911,1.15923,97,0,0
2025-07-28 23:10:00,1.15923,1.15923,1.15902,1.15906,120,0,0
2025-07-28 23:15:00,1.15906,1.15924,1.15902,1.15924,64,0,0
2025-07-28 23:20:00,1.15923,1.15931,1.15922,1.15927,99,0,0
2025-07-28 23:25:00,1.15927,1.15941,1.15927,1.15932,133,0,0
2025-07-28 23:30:00,1.15932,1.15938,1.15928,1.15933,88,0,0
2025-07-28 23:35:00,1.15933,1.15943,1.15928,1.15929,73,0,0
2025-07-28 23:40:00,1.15929,1.1593,1.15918,1.15919,124,0,0
2025-07-28 23:45:00,1.15919,1.15929,1.15906,1.15906,120,0,5
2025-07-28 23:50:00,1.15906,1.15907,1.15862,1.15881,121,0,5
2025-07-28 23:55:00,1.15881,1.15885,1.15838,1.15885,182,0,5
2025-07-29 00:00:00,1.15875,1.15875,1.15859,1.15873,12,0,34
2025-07-29 00:05:00,1.15873,1.15902,1.15873,1.15873,25,0,35
2025-07-29 00:10:00,1.15873,1.15902,1.15873,1.1589800000000001,25,0,36
2025-07-29 00:15:00,1.1589800000000001,1.15902,1.15873,1.159,27,0,30
2025-07-29 00:20:00,1.159,1.15902,1.15867,1.15888,23,0,45
2025-07-29 00:25:00,1.15888,1.15902,1.15886,1.15902,31,0,37
2025-07-29 00:30:00,1.15902,1.15902,1.15871,1.15895,36,0,42
2025-07-29 00:35:00,1.15895,1.15902,1.15887,1.15894,40,0,21
2025-07-29 00:40:00,1.15894,1.159,1.15877,1.15887,74,0,21
2025-07-29 00:45:00,1.15887,1.159,1.15878,1.15887,63,0,21
2025-07-29 00:50:00,1.15887,1.15903,1.15885,1.15897,55,0,21
2025-07-29 00:55:00,1.15897,1.15902,1.15897,1.15901,36,0,32
2025-07-29 01:00:00,1.15901,1.15901,1.15877,1.15892,140,0,0
2025-07-29 01:05:00,1.15892,1.15934,1.15892,1.15932,82,0,0
2025-07-29 01:10:00,1.15932,1.15933,1.15917,1.15917,81,0,0
2025-07-29 01:15:00,1.15917,1.15933,1.15901,1.15933,110,0,0
2025-07-29 01:20:00,1.15933,1.15941,1.15919,1.15928,115,0,0
2025-07-29 01:25:00,1.15928,1.15938,1.15922,1.15931,92,0,0
2025-07-29 01:30:00,1.15931,1.1594,1.1591,1.15939,78,0,0
2025-07-29 01:35:00,1.15939,1.15942,1.15928,1.15934,69,0,0
2025-07-29 01:40:00,1.15934,1.15937,1.15929,1.15933,48,0,0
2025-07-29 01:45:00,1.15933,1.15944,1.15932,1.15938,45,0,0
2025-07-29 01:50:00,1.15938,1.15939,1.15933,1.15938,56,0,0
2025-07-29 01:55:00,1.15938,1.15942,1.15933,1.15938,61,0,0
2025-07-29 02:00:00,1.15938,1.15954,1.15932,1.15954,103,0,0
2025-07-29 02:05:00,1.15954,1.15954,1.15937,1.15949,39,0,0
2025-07-29 02:10:00,1.15949,1.15954,1.15948,1.15949,41,0,0
2025-07-29 02:15:00,1.15949,1.15955,1.15938,1.15938,48,0,0
2025-07-29 02:20:00,1.15938,1.15938,1.15904,1.15907,107,0,0
2025-07-29 02:25:00,1.15907,1.15922,1.1589800000000001,1.15901,59,0,0
2025-07-29 02:30:00,1.15901,1.1590799999999999,1.15891,1.15896,67,0,0
2025-07-29 02:35:00,1.15896,1.15921,1.15895,1.15921,60,0,0
2025-07-29 02:40:00,1.15921,1.15931,1.15921,1.15924,71,0,0
2025-07-29 02:45:00,1.15924,1.15937,1.15921,1.15937,58,0,0
2025-07-29 02:50:00,1.15937,1.15952,1.15937,1.15947,47,0,0
2025-07-29 02:55:00,1.15947,1.15968,1.15943,1.15965,106,0,0
2025-07-29 03:00:00,1.15965,1.15977,1.15949,1.15951,237,0,0
2025-07-29 03:05:00,1.15951,1.15957,1.15936,1.15941,126,0,0
2025-07-29 03:10:00,1.15941,1.15942,1.15919,1.15932,134,0,0
2025-07-29 03:15:00,1.15932,1.15949,1.15924,1.15947,215,0,0
2025-07-29 03:20:00,1.15947,1.15948,1.15905,1.1591,187,0,0
2025-07-29 03:25:00,1.1591,1.15911,1.15879,1.15894,187,0,0
2025-07-29 03:30:00,1.15894,1.15926,1.15893,1.15917,189,0,0
2025-07-29 03:35:00,1.15917,1.15924,1.15896,1.1591,197,0,0
2025-07-29 03:40:00,1.1591,1.15938,1.15901,1.15938,152,0,0
2025-07-29 03:45:00,1.15938,1.15938,1.15893,1.15897,182,0,0
2025-07-29 03:50:00,1.15897,1.159,1.15852,1.15856,328,0,0
2025-07-29 03:55:00,1.15856,1.15876,1.15843,1.1585,296,0,0
2025-07-29 04:00:00,1.1585,1.15895,1.15848,1.15875,332,0,0
2025-07-29 04:05:00,1.15875,1.15883,1.15861,1.15878,241,0,0
2025-07-29 04:10:00,1.15878,1.1589800000000001,1.15869,1.15875,164,0,0
2025-07-29 04:15:00,1.15875,1.15932,1.1587399999999999,1.15932,221,0,0
2025-07-29 04:20:00,1.15932,1.15951,1.15923,1.15923,198,0,0
2025-07-29 04:25:00,1.15923,1.15923,1.15892,1.15913,198,0,0
2025-07-29 04:30:00,1.15913,1.15948,1.15909,1.15928,208,0,0
2025-07-29 04:35:00,1.15928,1.15963,1.15919,1.15963,223,0,0
2025-07-29 04:40:00,1.15963,1.15978,1.15954,1.15962,232,0,0
2025-07-29 04:45:00,1.15962,1.15983,1.1596,1.1598,208,0,0
2025-07-29 04:50:00,1.1598,1.15981,1.15931,1.15932,240,0,0
2025-07-29 04:55:00,1.15932,1.1593499999999999,1.15892,1.15911,232,0,0
2025-07-29 05:00:00,1.15911,1.15952,1.15911,1.15942,228,0,0
2025-07-29 05:05:00,1.15942,1.15963,1.15941,1.1596,130,0,0
2025-07-29 05:10:00,1.1596,1.15974,1.15953,1.15968,193,0,0
2025-07-29 05:15:00,1.15968,1.15982,1.15948,1.15965,140,0,0
2025-07-29 05:20:00,1.15965,1.15992,1.15965,1.15992,113,0,0
2025-07-29 05:25:00,1.15992,1.15994,1.15958,1.15983,192,0,0
2025-07-29 05:30:00,1.15983,1.15994,1.15981,1.15992,94,0,0
2025-07-29 05:35:00,1.15992,1.15992,1.1597,1.15979,108,0,0
2025-07-29 05:40:00,1.15979,1.15979,1.15937,1.15954,171,0,0
2025-07-29 05:45:00,1.15954,1.15977,1.15954,1.15975,146,0,0
2025-07-29 05:50:00,1.15975,1.15975,1.1595900000000001,1.15966,141,0,0
2025-07-29 05:55:00,1.15966,1.15977,1.15952,1.15971,196,0,0
2025-07-29 06:00:00,1.15971,1.1598600000000001,1.15968,1.15972,130,0,0
2025-07-29 06:05:00,1.15971,1.15972,1.1592500000000001,1.15941,167,0,0
2025-07-29 06:10:00,1.15941,1.15941,1.15921,1.15929,137,0,0
2025-07-29 06:15:00,1.15929,1.15933,1.15907,1.15911,140,0,0
2025-07-29 06:20:00,1.15911,1.15921,1.1590799999999999,1.15916,140,0,0
2025-07-29 06:25:00,1.15916,1.15922,1.159,1.15907,82,0,0
2025-07-29 06:30:00,1.15907,1.15907,1.1586,1.15871,183,0,0
2025-07-29 06:35:00,1.15871,1.15875,1.15814,1.1584,287,0,0
2025-07-29 06:40:00,1.1584,1.15854,1.15828,1.1583,150,0,0
2025-07-29 06:45:00,1.1583,1.15855,1.1583,1.15849,119,0,0
2025-07-29 06:50:00,1.15849,1.15851,1.15825,1.1583700000000001,146,0,0
2025-07-29 06:55:00,1.1583700000000001,1.15852,1.15828,1.15829,115,0,0
2025-07-29 07:00:00,1.15829,1.15833,1.15811,1.15832,152,0,0
2025-07-29 07:05:00,1.15832,1.15857,1.15809,1.15815,122,0,0
2025-07-29 07:10:00,1.15815,1.15817,1.15802,1.15804,102,0,0
2025-07-29 07:15:00,1.15805,1.15815,1.15747,1.15766,250,0,0
2025-07-29 07:20:00,1.15765,1.15812,1.15762,1.15797,157,0,0
2025-07-29 07:25:00,1.15797,1.15801,1.15769,1.15782,139,0,0
2025-07-29 07:30:00,1.15782,1.15794,1.15772,1.15775,122,0,0
2025-07-29 07:35:00,1.15775,1.15795,1.15763,1.15791,133,0,0
2025-07-29 07:40:00,1.15791,1.15811,1.15788,1.15806,152,0,0
2025-07-29 07:45:00,1.15806,1.15818,1.15788,1.1580300000000001,139,0,0
2025-07-29 07:50:00,1.1580300000000001,1.15829,1.15791,1.15827,153,0,0
2025-07-29 07:55:00,1.15827,1.15887,1.15827,1.15885,275,0,0
2025-07-29 08:00:00,1.15885,1.15886,1.15836,1.15848,207,0,0
2025-07-29 08:05:00,1.15848,1.15862,1.15842,1.15842,137,0,0
2025-07-29 08:10:00,1.15842,1.15844,1.15818,1.15826,149,0,0
2025-07-29 08:15:00,1.15826,1.15838,1.15822,1.15836,128,0,0
2025-07-29 08:20:00,1.15836,1.15866,1.15832,1.15862,138,0,0
2025-07-29 08:25:00,1.15862,1.15881,1.15856,1.15857,176,0,0
2025-07-29 08:30:00,1.15857,1.15896,1.15856,1.15893,115,0,0
2025-07-29 08:35:00,1.15893,1.15904,1.15853,1.15859,160,0,0
2025-07-29 08:40:00,1.15859,1.15862,1.15841,1.15852,105,0,0
2025-07-29 08:45:00,1.15852,1.15853,1.15809,1.15809,161,0,0
2025-07-29 08:50:00,1.15809,1.15824,1.15791,1.15794,160,0,0
2025-07-29 08:55:00,1.15794,1.15807,1.15769,1.15788,265,0,0
2025-07-29 09:00:00,1.15789,1.15802,1.15745,1.15778,374,0,0
2025-07-29 09:05:00,1.15778,1.15811,1.15748,1.1580300000000001,298,0,0
2025-07-29 09:10:00,1.1580300000000001,1.15857,1.15782,1.15851,294,0,0
2025-07-29 09:15:00,1.15851,1.15851,1.15798,1.15815,219,0,0
2025-07-29 09:20:00,1.15815,1.1586,1.15805,1.1581299999999999,237,0,0
2025-07-29 09:25:00,1.1581299999999999,1.15827,1.15733,1.15736,304,0,0
2025-07-29 09:30:00,1.15736,1.15736,1.15544,1.15584,499,0,0
2025-07-29 09:35:00,1.15584,1.15635,1.15558,1.15615,539,0,0
2025-07-29 09:40:00,1.15615,1.15663,1.15587,1.1562999999999999,494,0,0
2025-07-29 09:45:00,1.15629,1.15643,1.15552,1.15553,463,0,0
2025-07-29 09:50:00,1.15555,1.1559300000000001,1.15509,1.1551,493,0,0
2025-07-29 09:55:00,1.1550799999999999,1.15511,1.15319,1.15338,831,0,0
2025-07-29 10:00:00,1.15338,1.15463,1.15338,1.15441,650,0,0
2025-07-29 10:05:00,1.15441,1.15461,1.15348,1.15348,521,0,0
2025-07-29 10:10:00,1.15348,1.15359,1.15266,1.1531500000000001,669,0,0
2025-07-29 10:15:00,1.15304,1.15388,1.15304,1.15388,576,0,0
2025-07-29 10:20:00,1.15388,1.15452,1.15381,1.15445,416,0,0
2025-07-29 10:25:00,1.15445,1.15456,1.15364,1.15364,418,0,0
2025-07-29 10:30:00,1.15364,1.15418,1.15345,1.15371,429,0,0
2025-07-29 10:35:00,1.15371,1.15374,1.15314,1.15361,412,0,0
2025-07-29 10:40:00,1.15361,1.15419,1.15355,1.15411,381,0,0
2025-07-29 10:45:00,1.15411,1.15478,1.15394,1.15473,454,0,0
2025-07-29 10:50:00,1.15473,1.15514,1.15461,1.15478,424,0,0
2025-07-29 10:55:00,1.15478,1.15549,1.15477,1.15549,367,0,0
2025-07-29 11:00:00,1.15549,1.15616,1.15525,1.15578,484,0,0
2025-07-29 11:05:00,1.15578,1.15617,1.15573,1.15614,346,0,0
2025-07-29 11:10:00,1.15615,1.15676,1.156,1.15667,458,0,0
2025-07-29 11:15:00,1.15667,1.15695,1.15634,1.15689,451,0,0
2025-07-29 11:20:00,1.15688,1.1569,1.15643,1.15648,329,0,0
2025-07-29 11:25:00,1.15648,1.15659,1.15637,1.1565,243,0,0
2025-07-29 11:30:00,1.1565,1.15659,1.15607,1.15655,290,0,0
2025-07-29 11:35:00,1.15655,1.1569,1.15644,1.15649,279,0,0
2025-07-29 11:40:00,1.15649,1.15659,1.15637,1.15656,259,0,0
2025-07-29 11:45:00,1.15656,1.15669,1.15627,1.15635,274,0,0
2025-07-29 11:50:00,1.15635,1.15693,1.15632,1.1568,280,0,0
2025-07-29 11:55:00,1.1568,1.15695,1.15666,1.1569099999999999,290,0,0
2025-07-29 12:00:00,1.15693,1.15754,1.15692,1.15714,411,0,0
2025-07-29 12:05:00,1.15714,1.15714,1.15631,1.15664,362,0,0
2025-07-29 12:10:00,1.15664,1.1571,1.15663,1.1571,296,0,0
2025-07-29 12:15:00,1.15712,1.15747,1.15703,1.15733,288,0,0
2025-07-29 12:20:00,1.15733,1.15787,1.1573,1.15766,361,0,0
2025-07-29 12:25:00,1.15765,1.15827,1.15762,1.15824,362,0,0
2025-07-29 12:30:00,1.15824,1.15849,1.1581,1.15828,347,0,0
2025-07-29 12:35:00,1.15828,1.1584,1.15796,1.15815,261,0,0
2025-07-29 12:40:00,1.15815,1.15839,1.1579,1.15838,248,0,0
2025-07-29 12:45:00,1.15838,1.15844,1.15756,1.15766,262,0,0
